date,state,age_0_5,age_5_17,age_18_greater,demo_age_5_17,demo_age_18_greater,bio_age_5_17,bio_age_18_greater,total_enrolments,demo_total,bio_total,total_updates,total_system_load,update_to_enrolment_ratio,bio_to_demo_ratio,population,load_per_million_pop,day_name
2025-09-07,Punjab,44.0,6.0,1.0,38.0,0.0,103.0,0.0,51.0,38.0,103.0,141.0,192.0,2.7115384615384617,2.641025641025641,30141373,6.369981885032244,Sunday
2025-09-07,Rajasthan,1320.0,257.0,15.0,426.0,0.0,3334.0,0.0,1592.0,426.0,3334.0,3760.0,5352.0,2.3603264281230385,7.807962529274005,79502477,67.31865725391172,Sunday
2025-09-07,Sikkim,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,682000,1.466275659824047,Sunday
2025-09-07,Tamil Nadu,223.0,55.0,2.0,354.0,0.0,555.0,0.0,280.0,354.0,555.0,909.0,1189.0,3.2348754448398576,1.5633802816901408,77841000,15.274726686450583,Sunday
2025-09-07,Telangana,86.0,20.0,0.0,217.0,0.0,296.0,0.0,106.0,217.0,296.0,513.0,619.0,4.794392523364486,1.3577981651376148,38705209,15.992679434956676,Sunday
2025-09-07,Tripura,8.0,4.0,1.0,8.0,0.0,25.0,0.0,13.0,8.0,25.0,33.0,46.0,2.357142857142857,2.7777777777777777,4169794,11.031720032212622,Sunday
2025-09-07,Uttar Pradesh,2612.0,1622.0,26.0,4403.0,0.0,4122.0,0.0,4260.0,4403.0,4122.0,8525.0,12785.0,2.0007040600797934,0.9359673024523161,231502578,55.22616685504038,Sunday
2025-09-07,Uttarakhand,77.0,12.0,0.0,89.0,0.0,323.0,0.0,89.0,89.0,323.0,412.0,501.0,4.5777777777777775,3.588888888888889,11250858,44.52993718345747,Sunday
2025-09-07,West Bengal,2243.0,453.0,22.0,886.0,0.0,1625.0,0.0,2718.0,886.0,1625.0,2511.0,5229.0,0.9235012872379551,1.8320180383314544,100896618,51.82532480920222,Sunday
2025-09-08,Andaman & Nicobar,13.0,0.0,0.0,2.0,0.0,106.0,0.0,13.0,2.0,106.0,108.0,121.0,7.714285714285714,35.333333333333336,397000,304.7858942065491,Monday
2025-09-08,Andhra Pradesh,2127.0,318.0,16.0,891.0,0.0,4685.0,0.0,2461.0,891.0,4685.0,5576.0,8037.0,2.264825345247766,5.252242152466367,49577103,162.11112617855062,Monday
2025-09-08,Arunachal Pradesh,58.0,50.0,0.0,128.0,0.0,247.0,0.0,108.0,128.0,247.0,375.0,483.0,3.4403669724770642,1.9147286821705427,1570458,307.55359264622166,Monday
2025-09-08,Assam,2453.0,947.0,53.0,1270.0,0.0,3923.0,0.0,3453.0,1270.0,3923.0,5193.0,8646.0,1.503474232773596,3.08654602675059,34293000,252.12142419735807,Monday
2025-09-08,Bihar,3659.0,4159.0,51.0,4784.0,0.0,8233.0,0.0,7869.0,4784.0,8233.0,13017.0,20886.0,1.654002541296061,1.7205851619644723,121243000,172.26561533449353,Monday
2025-09-08,Chandigarh,41.0,4.0,0.0,49.0,0.0,55.0,0.0,45.0,49.0,55.0,104.0,149.0,2.260869565217391,1.1,1158000,128.67012089810018,Monday
2025-09-08,Chhattisgarh,1470.0,307.0,24.0,1327.0,0.0,2944.0,0.0,1801.0,1327.0,2944.0,4271.0,6072.0,2.3701442841287457,2.216867469879518,28724000,211.39117114607993,Monday
2025-09-08,Dadra & Nagar Haveli and Daman & Diu,21.0,2.0,1.0,29.0,0.0,171.0,0.0,24.0,29.0,171.0,200.0,224.0,8.0,5.7,615000,364.2276422764227,Monday
2025-09-08,Delhi,743.0,211.0,30.0,707.0,0.0,2785.0,0.0,984.0,707.0,2785.0,3492.0,4476.0,3.545177664974619,3.9336158192090394,20667656,216.57027773251113,Monday
2025-09-08,Goa,43.0,6.0,4.0,27.0,0.0,112.0,0.0,53.0,27.0,112.0,139.0,192.0,2.574074074074074,4.0,1586250,121.04018912529551,Monday
2025-09-08,Gujarat,2136.0,668.0,50.0,1643.0,0.0,6212.0,0.0,2854.0,1643.0,6212.0,7855.0,10709.0,2.7513134851138354,3.778588807785888,66750000,160.43445692883893,Monday
2025-09-08,Haryana,1384.0,94.0,11.0,956.0,0.0,4851.0,0.0,1489.0,956.0,4851.0,5807.0,7296.0,3.8973154362416107,5.068965517241379,28204000,258.68671110480784,Monday
2025-09-08,Himachal Pradesh,312.0,9.0,1.0,142.0,0.0,352.0,0.0,322.0,142.0,352.0,494.0,816.0,1.5294117647058822,2.4615384615384617,7503000,108.75649740103958,Monday
2025-09-08,Jammu and Kashmir,549.0,121.0,1.0,413.0,0.0,1200.0,0.0,671.0,413.0,1200.0,1613.0,2284.0,2.400297619047619,2.898550724637681,14999397,152.27278803274558,Monday
2025-09-08,Jharkhand,1681.0,1130.0,19.0,1905.0,0.0,4611.0,0.0,2830.0,1905.0,4611.0,6516.0,9346.0,2.3016601907453196,2.419202518363064,36480000,256.1951754385965,Monday
2025-09-08,Karnataka,3083.0,546.0,54.0,2627.0,0.0,6333.0,0.0,3683.0,2627.0,6333.0,8960.0,12643.0,2.43213897937025,2.4098173515981736,66165000,191.08289881357211,Monday
2025-09-08,Kerala,896.0,369.0,14.0,1095.0,0.0,3047.0,0.0,1279.0,1095.0,3047.0,4142.0,5421.0,3.2359375,2.7801094890510947,35125000,154.33451957295372,Monday
2025-09-08,Ladakh,6.0,2.0,0.0,7.0,0.0,2.0,0.0,8.0,7.0,2.0,9.0,17.0,1.0,0.25,316000,53.79746835443038,Monday
2025-09-08,Lakshadweep,3.0,0.0,0.0,6.0,0.0,15.0,0.0,3.0,6.0,15.0,21.0,24.0,5.25,2.142857142857143,73183,327.94501455256,Monday
2025-09-08,Madhya Pradesh,5697.0,2023.0,59.0,4335.0,0.0,17897.0,0.0,7779.0,4335.0,17897.0,22232.0,30011.0,2.857583547557841,4.1275369003690034,82232000,364.9552485650355,Monday
2025-09-08,Maharashtra,4019.0,1289.0,38.0,2513.0,0.0,28339.0,0.0,5346.0,2513.0,28339.0,30852.0,36198.0,5.7699644660557325,11.27247414478918,123144000,293.9485480413175,Monday
2025-09-08,Manipur,54.0,75.0,1.0,267.0,0.0,473.0,0.0,130.0,267.0,473.0,740.0,870.0,5.648854961832061,1.7649253731343284,3091545,281.4126917123962,Monday
2025-09-08,Meghalaya,126.0,224.0,166.0,97.0,0.0,228.0,0.0,516.0,97.0,228.0,325.0,841.0,0.6286266924564797,2.326530612244898,3366710,249.79876496639153,Monday
2025-09-08,Mizoram,26.0,14.0,4.0,48.0,0.0,169.0,0.0,44.0,48.0,169.0,217.0,261.0,4.822222222222222,3.4489795918367347,1239244,210.61227651697325,Monday
2025-09-08,Nagaland,42.0,70.0,8.0,45.0,0.0,99.0,0.0,120.0,45.0,99.0,144.0,264.0,1.1900826446280992,2.152173913043478,2157059,122.38886372602697,Monday
2025-09-08,Odisha,2910.0,685.0,7.0,1507.0,0.0,8119.0,0.0,3602.0,1507.0,8119.0,9626.0,13228.0,2.671662503469331,5.38395225464191,45429000,291.17964295934314,Monday
2025-09-08,Puducherry,49.0,4.0,1.0,81.0,0.0,448.0,0.0,54.0,81.0,448.0,529.0,583.0,9.618181818181819,5.463414634146342,1413542,412.43910686771244,Monday
2025-09-08,Punjab,1011.0,172.0,11.0,522.0,0.0,4214.0,0.0,1194.0,522.0,4214.0,4736.0,5930.0,3.9631799163179915,8.05736137667304,30141373,196.73954467833963,Monday
2025-09-08,Rajasthan,4764.0,1635.0,38.0,2288.0,0.0,49462.0,0.0,6437.0,2288.0,49462.0,51750.0,58187.0,8.038210624417522,21.6085626911315,79502477,731.8891460450975,Monday
2025-09-08,Sikkim,20.0,25.0,1.0,24.0,0.0,41.0,0.0,46.0,24.0,41.0,65.0,111.0,1.3829787234042554,1.64,682000,162.75659824046923,Monday
2025-09-08,Tamil Nadu,3281.0,623.0,7.0,3503.0,0.0,8201.0,0.0,3911.0,3503.0,8201.0,11704.0,15615.0,2.9918200408997957,2.34046803652968,77841000,200.601225575211,Monday
2025-09-08,Telangana,2369.0,489.0,3.0,2067.0,0.0,4906.0,0.0,2861.0,2067.0,4906.0,6973.0,9834.0,2.436408106219427,2.372340425531915,38705209,254.07432885842314,Monday
2025-09-08,Tripura,125.0,74.0,1.0,152.0,0.0,311.0,0.0,200.0,152.0,311.0,463.0,663.0,2.3034825870646767,2.0326797385620914,4169794,159.00066046428194,Monday
2025-09-08,Uttar Pradesh,6945.0,6967.0,139.0,18593.0,0.0,28379.0,0.0,14051.0,18593.0,28379.0,46972.0,61023.0,3.3427270139481924,1.526245025276971,231502578,263.59533672234096,Monday
2025-09-08,Uttarakhand,610.0,82.0,3.0,402.0,0.0,2108.0,0.0,695.0,402.0,2108.0,2510.0,3205.0,3.6063218390804597,5.230769230769231,11250858,284.86716301992254,Monday
2025-09-08,West Bengal,4933.0,1422.0,61.0,2806.0,0.0,6756.0,0.0,6416.0,2806.0,6756.0,9562.0,15978.0,1.4901044101605112,2.406840042750267,100896618,158.36011470671892,Monday
2025-09-09,Andaman & Nicobar,9.0,4.0,0.0,11.0,0.0,168.0,0.0,13.0,11.0,168.0,179.0,192.0,12.785714285714286,14.0,397000,483.6272040302267,Tuesday
2025-09-09,Andhra Pradesh,1981.0,287.0,22.0,1671.0,0.0,4908.0,0.0,2290.0,1671.0,4908.0,6579.0,8869.0,2.8716717590571803,2.9354066985645932,49577103,178.89306682562716,Tuesday
2025-09-09,Arunachal Pradesh,65.0,52.0,0.0,157.0,0.0,289.0,0.0,117.0,157.0,289.0,446.0,563.0,3.7796610169491527,1.8291139240506329,1570458,358.494146293629,Tuesday
2025-09-09,Assam,2139.0,853.0,47.0,1142.0,0.0,5098.0,0.0,3039.0,1142.0,5098.0,6240.0,9279.0,2.0526315789473686,4.460192475940508,34293000,270.5800017496282,Tuesday
2025-09-09,Bihar,3710.0,4513.0,36.0,4645.0,0.0,10368.0,0.0,8259.0,4645.0,10368.0,15013.0,23272.0,1.8175544794188863,2.2315970727507533,121243000,191.94510198526925,Tuesday
2025-09-09,Chandigarh,41.0,5.0,0.0,59.0,0.0,127.0,0.0,46.0,59.0,127.0,186.0,232.0,3.9574468085106385,2.1166666666666667,1158000,200.3454231433506,Tuesday
2025-09-09,Chhattisgarh,1677.0,261.0,15.0,1085.0,0.0,3409.0,0.0,1953.0,1085.0,3409.0,4494.0,6447.0,2.299897645854657,3.1390423572744015,28724000,224.44645592535858,Tuesday
2025-09-09,Dadra & Nagar Haveli and Daman & Diu,33.0,4.0,0.0,27.0,0.0,206.0,0.0,37.0,27.0,206.0,233.0,270.0,6.131578947368421,7.357142857142857,615000,439.0243902439025,Tuesday
2025-09-09,Delhi,713.0,218.0,12.0,789.0,0.0,2981.0,0.0,943.0,789.0,2981.0,3770.0,4713.0,3.9936440677966103,3.7734177215189875,20667656,228.03747072236928,Tuesday
2025-09-09,Goa,26.0,9.0,4.0,24.0,0.0,135.0,0.0,39.0,24.0,135.0,159.0,198.0,3.975,5.4,1586250,124.82269503546098,Tuesday
2025-09-09,Gujarat,2477.0,800.0,62.0,1805.0,0.0,6815.0,0.0,3339.0,1805.0,6815.0,8620.0,11959.0,2.5808383233532934,3.773532668881506,66750000,179.16104868913857,Tuesday
2025-09-09,Haryana,1387.0,130.0,8.0,876.0,0.0,4916.0,0.0,1525.0,876.0,4916.0,5792.0,7317.0,3.7955439056356486,5.605473204104903,28204000,259.43128634236274,Tuesday
2025-09-09,Himachal Pradesh,337.0,11.0,3.0,175.0,0.0,499.0,0.0,351.0,175.0,499.0,674.0,1025.0,1.9147727272727273,2.835227272727273,7503000,136.6120218579235,Tuesday
2025-09-09,Jammu and Kashmir,579.0,136.0,1.0,328.0,0.0,1733.0,0.0,716.0,328.0,1733.0,2061.0,2777.0,2.8744769874476988,5.267477203647417,14999397,185.14077599252823,Tuesday
2025-09-09,Jharkhand,1687.0,1153.0,12.0,1582.0,0.0,5180.0,0.0,2852.0,1582.0,5180.0,6762.0,9614.0,2.370136698212408,3.2722678458622867,36480000,263.54166666666663,Tuesday
2025-09-09,Karnataka,3033.0,457.0,66.0,1911.0,0.0,5273.0,0.0,3556.0,1911.0,5273.0,7184.0,10740.0,2.019679505201012,2.7578451882845187,66165000,162.32146905463614,Tuesday
2025-09-09,Kerala,914.0,389.0,12.0,947.0,0.0,2861.0,0.0,1315.0,947.0,2861.0,3808.0,5123.0,2.893617021276596,3.0179324894514767,35125000,145.85053380782918,Tuesday
2025-09-09,Ladakh,5.0,1.0,0.0,5.0,0.0,6.0,0.0,6.0,5.0,6.0,11.0,17.0,1.5714285714285714,1.0,316000,53.79746835443038,Tuesday
2025-09-09,Lakshadweep,3.0,0.0,0.0,2.0,0.0,4.0,0.0,3.0,2.0,4.0,6.0,9.0,1.5,1.3333333333333333,73183,122.97938045721001,Tuesday
2025-09-09,Madhya Pradesh,6435.0,2133.0,52.0,3453.0,0.0,14824.0,0.0,8620.0,3453.0,14824.0,18277.0,26897.0,2.1200556779955924,4.29183555298205,82232000,327.08677886953984,Tuesday
2025-09-09,Maharashtra,4441.0,1552.0,50.0,2636.0,0.0,30306.0,0.0,6043.0,2636.0,30306.0,32942.0,38985.0,5.4503639973527465,11.492605233219567,123144000,316.5805885792243,Tuesday
2025-09-09,Manipur,41.0,63.0,1.0,247.0,0.0,1016.0,0.0,105.0,247.0,1016.0,1263.0,1368.0,11.915094339622641,4.096774193548387,3091545,442.4971980029403,Tuesday
2025-09-09,Meghalaya,117.0,264.0,174.0,100.0,0.0,212.0,0.0,555.0,100.0,212.0,312.0,867.0,0.5611510791366906,2.099009900990099,3366710,257.5214378428792,Tuesday
2025-09-09,Mizoram,70.0,27.0,2.0,43.0,0.0,155.0,0.0,99.0,43.0,155.0,198.0,297.0,1.98,3.522727272727273,1239244,239.6622456917282,Tuesday
2025-09-09,Nagaland,36.0,73.0,5.0,38.0,0.0,128.0,0.0,114.0,38.0,128.0,166.0,280.0,1.4434782608695653,3.282051282051282,2157059,129.80637061851345,Tuesday
2025-09-09,Odisha,2563.0,642.0,3.0,1340.0,0.0,7295.0,0.0,3208.0,1340.0,7295.0,8635.0,11843.0,2.6908694297288873,5.439970171513796,45429000,260.6925091901649,Tuesday
2025-09-09,Puducherry,83.0,5.0,0.0,71.0,0.0,330.0,0.0,88.0,71.0,330.0,401.0,489.0,4.50561797752809,4.583333333333333,1413542,345.93949100911044,Tuesday
2025-09-09,Punjab,1053.0,137.0,8.0,453.0,0.0,2529.0,0.0,1198.0,453.0,2529.0,2982.0,4180.0,2.487072560467056,5.570484581497797,30141373,138.6798139553895,Tuesday
2025-09-09,Rajasthan,5520.0,2079.0,37.0,2477.0,0.0,46046.0,0.0,7636.0,2477.0,46046.0,48523.0,56159.0,6.35367290821003,18.581920903954803,79502477,706.3805068614404,Tuesday
2025-09-09,Sikkim,16.0,21.0,1.0,44.0,0.0,74.0,0.0,38.0,44.0,74.0,118.0,156.0,3.0256410256410255,1.6444444444444444,682000,228.73900293255133,Tuesday
2025-09-09,Tamil Nadu,3231.0,555.0,5.0,3677.0,0.0,8670.0,0.0,3791.0,3677.0,8670.0,12347.0,16138.0,3.256065400843882,2.3572593800978794,77841000,207.32004984519727,Tuesday
2025-09-09,Telangana,2484.0,502.0,9.0,2215.0,0.0,5204.0,0.0,2995.0,2215.0,5204.0,7419.0,10414.0,2.47630173564753,2.348375451263538,38705209,269.0593919800304,Tuesday
2025-09-09,Tripura,147.0,73.0,3.0,176.0,0.0,317.0,0.0,223.0,176.0,317.0,493.0,716.0,2.200892857142857,1.7909604519774012,4169794,171.71112050139646,Tuesday
2025-09-09,Uttar Pradesh,7809.0,8189.0,133.0,15649.0,0.0,28887.0,0.0,16131.0,15649.0,28887.0,44536.0,60667.0,2.7607240267790725,1.845814696485623,231502578,262.05755687092176,Tuesday
2025-09-09,Uttarakhand,618.0,116.0,3.0,436.0,0.0,2413.0,0.0,737.0,436.0,2413.0,2849.0,3586.0,3.8604336043360434,5.521739130434782,11250858,318.73124698578545,Tuesday
2025-09-09,West Bengal,5035.0,1424.0,68.0,2800.0,0.0,7924.0,0.0,6527.0,2800.0,7924.0,10724.0,17251.0,1.6427696078431373,2.8289896465548017,100896618,170.97698953596242,Tuesday
2025-09-10,Andaman & Nicobar,11.0,1.0,0.0,0.0,0.0,173.0,0.0,12.0,0.0,173.0,173.0,185.0,13.307692307692308,173.0,397000,465.9949622166247,Wednesday
2025-09-10,Andhra Pradesh,1786.0,231.0,21.0,1085.0,0.0,6775.0,0.0,2038.0,1085.0,6775.0,7860.0,9898.0,3.8548307994114763,6.238489871086556,49577103,199.6486160153408,Wednesday
2025-09-10,Arunachal Pradesh,27.0,45.0,1.0,86.0,0.0,372.0,0.0,73.0,86.0,372.0,458.0,531.0,6.1891891891891895,4.275862068965517,1570458,338.1179248346661,Wednesday
2025-09-10,Assam,2020.0,855.0,56.0,1158.0,0.0,6401.0,0.0,2931.0,1158.0,6401.0,7559.0,10490.0,2.5781036834924964,5.522864538395169,34293000,305.8933310004957,Wednesday
2025-09-10,Bihar,3617.0,4029.0,59.0,4632.0,0.0,11538.0,0.0,7705.0,4632.0,11538.0,16170.0,23875.0,2.0983649104593822,2.4903949924454998,121243000,196.91858499047368,Wednesday
2025-09-10,Chandigarh,41.0,7.0,0.0,20.0,0.0,157.0,0.0,48.0,20.0,157.0,177.0,225.0,3.6122448979591835,7.476190476190476,1158000,194.30051813471502,Wednesday
2025-09-10,Chhattisgarh,1323.0,246.0,7.0,1096.0,0.0,3775.0,0.0,1576.0,1096.0,3775.0,4871.0,6447.0,3.0887761572606216,3.4412032816773017,28724000,224.44645592535858,Wednesday
2025-09-10,Dadra & Nagar Haveli and Daman & Diu,17.0,5.0,0.0,17.0,0.0,195.0,0.0,22.0,17.0,195.0,212.0,234.0,9.217391304347826,10.833333333333334,615000,380.4878048780488,Wednesday
2025-09-10,Delhi,717.0,205.0,14.0,786.0,0.0,3136.0,0.0,936.0,786.0,3136.0,3922.0,4858.0,4.1856990394877265,3.9847522236340533,20667656,235.05326390181838,Wednesday
2025-09-10,Goa,43.0,6.0,2.0,12.0,0.0,116.0,0.0,51.0,12.0,116.0,128.0,179.0,2.4615384615384617,8.923076923076923,1586250,112.84475965327029,Wednesday
2025-09-10,Gujarat,2905.0,926.0,92.0,1843.0,0.0,7591.0,0.0,3923.0,1843.0,7591.0,9434.0,13357.0,2.4041794087665647,4.116594360086768,66750000,200.1048689138577,Wednesday
2025-09-10,Haryana,1274.0,105.0,9.0,1165.0,0.0,3612.0,0.0,1388.0,1165.0,3612.0,4777.0,6165.0,3.439164866810655,3.097770154373928,28204000,218.58601616791944,Wednesday
2025-09-10,Himachal Pradesh,316.0,10.0,1.0,251.0,0.0,509.0,0.0,327.0,251.0,509.0,760.0,1087.0,2.317073170731707,2.0198412698412698,7503000,144.8753831800613,Wednesday
2025-09-10,Jammu and Kashmir,578.0,103.0,2.0,421.0,0.0,1267.0,0.0,683.0,421.0,1267.0,1688.0,2371.0,2.4678362573099415,3.0023696682464456,14999397,158.073021202119,Wednesday
2025-09-10,Jharkhand,1579.0,1033.0,8.0,1652.0,0.0,3788.0,0.0,2620.0,1652.0,3788.0,5440.0,8060.0,2.075543685616177,2.291591046581972,36480000,220.94298245614036,Wednesday
2025-09-10,Karnataka,2851.0,455.0,43.0,1749.0,0.0,3773.0,0.0,3349.0,1749.0,3773.0,5522.0,8871.0,1.6483582089552238,2.156,66165000,134.07390614373156,Wednesday
2025-09-10,Kerala,888.0,304.0,9.0,838.0,0.0,2088.0,0.0,1201.0,838.0,2088.0,2926.0,4127.0,2.4342762063227954,2.4886769964243145,35125000,117.49466192170819,Wednesday
2025-09-10,Ladakh,22.0,2.0,0.0,0.0,0.0,7.0,0.0,24.0,0.0,7.0,7.0,31.0,0.28,7.0,316000,98.10126582278481,Wednesday
2025-09-10,Lakshadweep,3.0,0.0,0.0,5.0,0.0,18.0,0.0,3.0,5.0,18.0,23.0,26.0,5.75,3.0,73183,355.27376576527337,Wednesday
2025-09-10,Madhya Pradesh,6175.0,2020.0,65.0,3997.0,0.0,9169.0,0.0,8260.0,3997.0,9169.0,13166.0,21426.0,1.593753782835008,2.2933966983491745,82232000,260.55550150792874,Wednesday
2025-09-10,Maharashtra,4249.0,1556.0,52.0,3319.0,0.0,29528.0,0.0,5857.0,3319.0,29528.0,32847.0,38704.0,5.607203823830659,8.893975903614457,123144000,314.29870720457353,Wednesday
2025-09-10,Manipur,63.0,105.0,3.0,319.0,0.0,1271.0,0.0,171.0,319.0,1271.0,1590.0,1761.0,9.244186046511627,3.971875,3091545,569.6181035695744,Wednesday
2025-09-10,Meghalaya,109.0,207.0,130.0,159.0,0.0,157.0,0.0,446.0,159.0,157.0,316.0,762.0,0.7069351230425056,0.98125,3366710,226.33372045706344,Wednesday
2025-09-10,Mizoram,52.0,23.0,2.0,57.0,0.0,157.0,0.0,77.0,57.0,157.0,214.0,291.0,2.7435897435897436,2.706896551724138,1239244,234.82058416260236,Wednesday
2025-09-10,Nagaland,22.0,52.0,9.0,24.0,0.0,106.0,0.0,83.0,24.0,106.0,130.0,213.0,1.5476190476190477,4.24,2157059,98.7455605062263,Wednesday
2025-09-10,Odisha,2365.0,571.0,4.0,1703.0,0.0,6493.0,0.0,2940.0,1703.0,6493.0,8196.0,11136.0,2.786807208432506,3.8104460093896715,45429000,245.12976292676487,Wednesday
2025-09-10,Puducherry,63.0,2.0,1.0,53.0,0.0,285.0,0.0,66.0,53.0,285.0,338.0,404.0,5.044776119402985,5.277777777777778,1413542,285.80685964760863,Wednesday
2025-09-10,Punjab,1132.0,158.0,7.0,388.0,0.0,2268.0,0.0,1297.0,388.0,2268.0,2656.0,3953.0,2.046224961479199,5.830334190231363,30141373,131.14863745589824,Wednesday
2025-09-10,Rajasthan,5366.0,2300.0,26.0,2109.0,0.0,36244.0,0.0,7692.0,2109.0,36244.0,38353.0,46045.0,4.9854413102820745,17.177251184834123,79502477,579.1643447788426,Wednesday
2025-09-10,Sikkim,8.0,11.0,0.0,25.0,0.0,129.0,0.0,19.0,25.0,129.0,154.0,173.0,7.7,4.961538461538462,682000,253.6656891495601,Wednesday
2025-09-10,Tamil Nadu,3244.0,551.0,1.0,3185.0,0.0,8259.0,0.0,3796.0,3185.0,8259.0,11444.0,15240.0,3.0139583882012113,2.5922787193973633,77841000,195.78371295332792,Wednesday
2025-09-10,Telangana,2304.0,492.0,5.0,1461.0,0.0,6650.0,0.0,2801.0,1461.0,6650.0,8111.0,10912.0,2.8947180585296217,4.548563611491108,38705209,281.9258772120311,Wednesday
2025-09-10,Tripura,110.0,44.0,6.0,102.0,0.0,410.0,0.0,160.0,102.0,410.0,512.0,672.0,3.1801242236024843,3.9805825242718447,4169794,161.1590404705844,Wednesday
2025-09-10,Uttar Pradesh,6972.0,7548.0,140.0,14195.0,0.0,32655.0,0.0,14660.0,14195.0,32655.0,46850.0,61510.0,3.195552827228702,2.3002958579881656,231502578,265.69898500223184,Wednesday
2025-09-10,Uttarakhand,598.0,111.0,2.0,349.0,0.0,2302.0,0.0,711.0,349.0,2302.0,2651.0,3362.0,3.723314606741573,6.577142857142857,11250858,298.82165431294214,Wednesday
2025-09-10,West Bengal,4902.0,1406.0,46.0,2453.0,0.0,7042.0,0.0,6354.0,2453.0,7042.0,9495.0,15849.0,1.4940991345397325,2.86960065199674,100896618,157.08157829432895,Wednesday
2025-09-11,Andaman & Nicobar,6.0,0.0,0.0,3.0,0.0,101.0,0.0,6.0,3.0,101.0,104.0,110.0,14.857142857142858,25.25,397000,277.0780856423174,Thursday
2025-09-11,Andhra Pradesh,1520.0,257.0,21.0,1453.0,0.0,4632.0,0.0,1798.0,1453.0,4632.0,6085.0,7883.0,3.3824346859366314,3.185694635488308,49577103,159.0048535107023,Thursday
2025-09-11,Arunachal Pradesh,37.0,40.0,0.0,89.0,0.0,214.0,0.0,77.0,89.0,214.0,303.0,380.0,3.8846153846153846,2.3777777777777778,1570458,241.96762982518476,Thursday
2025-09-11,Assam,1671.0,708.0,42.0,714.0,0.0,4568.0,0.0,2421.0,714.0,4568.0,5282.0,7703.0,2.180842279108175,6.3888111888111885,34293000,224.6231009243869,Thursday
2025-09-11,Bihar,2870.0,3774.0,41.0,3072.0,0.0,7990.0,0.0,6685.0,3072.0,7990.0,11062.0,17747.0,1.654501944361352,2.6000650829808003,121243000,146.37546085134812,Thursday
2025-09-11,Chandigarh,42.0,5.0,0.0,41.0,0.0,152.0,0.0,47.0,41.0,152.0,193.0,240.0,4.020833333333333,3.619047619047619,1158000,207.2538860103627,Thursday
2025-09-11,Chhattisgarh,1052.0,229.0,12.0,1008.0,0.0,3156.0,0.0,1293.0,1008.0,3156.0,4164.0,5457.0,3.2179289026275115,3.1278493557978195,28724000,189.98050410806295,Thursday
2025-09-11,Dadra & Nagar Haveli and Daman & Diu,32.0,5.0,2.0,42.0,0.0,281.0,0.0,39.0,42.0,281.0,323.0,362.0,8.075,6.534883720930233,615000,588.6178861788618,Thursday
2025-09-11,Delhi,622.0,219.0,13.0,717.0,0.0,3103.0,0.0,854.0,717.0,3103.0,3820.0,4674.0,4.4678362573099415,4.321727019498607,20667656,226.1504642810002,Thursday
2025-09-11,Goa,30.0,5.0,3.0,23.0,0.0,126.0,0.0,38.0,23.0,126.0,149.0,187.0,3.8205128205128207,5.25,1586250,117.88810086682427,Thursday
2025-09-11,Gujarat,2712.0,924.0,101.0,1815.0,0.0,7902.0,0.0,3737.0,1815.0,7902.0,9717.0,13454.0,2.599518459069021,4.351321585903084,66750000,201.55805243445693,Thursday
2025-09-11,Haryana,947.0,88.0,6.0,807.0,0.0,4504.0,0.0,1041.0,807.0,4504.0,5311.0,6352.0,5.096928982725528,5.574257425742574,28204000,225.21628137852787,Thursday
2025-09-11,Himachal Pradesh,221.0,8.0,0.0,171.0,0.0,845.0,0.0,229.0,171.0,845.0,1016.0,1245.0,4.417391304347826,4.912790697674419,7503000,165.93362654938025,Thursday
2025-09-11,Jammu and Kashmir,418.0,80.0,2.0,210.0,0.0,1407.0,0.0,500.0,210.0,1407.0,1617.0,2117.0,3.2275449101796405,6.668246445497631,14999397,141.1390071214196,Thursday
2025-09-11,Jharkhand,1324.0,953.0,6.0,979.0,0.0,4873.0,0.0,2283.0,979.0,4873.0,5852.0,8135.0,2.5621716287215412,4.972448979591837,36480000,222.99890350877192,Thursday
2025-09-11,Karnataka,2651.0,426.0,56.0,1116.0,0.0,4852.0,0.0,3133.0,1116.0,4852.0,5968.0,9101.0,1.9042756860242502,4.343777976723366,66165000,137.550064233356,Thursday
2025-09-11,Kerala,863.0,276.0,16.0,655.0,0.0,2536.0,0.0,1155.0,655.0,2536.0,3191.0,4346.0,2.76038062283737,3.8658536585365852,35125000,123.72953736654803,Thursday
2025-09-11,Ladakh,3.0,0.0,0.0,2.0,0.0,3.0,0.0,3.0,2.0,3.0,5.0,8.0,1.25,1.0,316000,25.31645569620253,Thursday
2025-09-11,Lakshadweep,6.0,1.0,0.0,0.0,0.0,5.0,0.0,7.0,0.0,5.0,5.0,12.0,0.625,5.0,73183,163.97250727628,Thursday
2025-09-11,Madhya Pradesh,4890.0,1764.0,53.0,2868.0,0.0,14035.0,0.0,6707.0,2868.0,14035.0,16903.0,23610.0,2.5198270721526534,4.891948414081561,82232000,287.1145053020722,Thursday
2025-09-11,Maharashtra,3837.0,1569.0,48.0,2049.0,0.0,40047.0,0.0,5454.0,2049.0,40047.0,42096.0,47550.0,7.716956920256646,19.535121951219512,123144000,386.13330734749564,Thursday
2025-09-11,Manipur,79.0,87.0,1.0,166.0,0.0,1314.0,0.0,167.0,166.0,1314.0,1480.0,1647.0,8.80952380952381,7.868263473053892,3091545,532.7433370693294,Thursday
